Dynamic Position,Egt2RightPosX:,Egt2RightPosY:,Egt2RightPosZ:,Egt2LeftPosX:,Egt2LeftPosY:,Egt2LeftPosZ:
317,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
318,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
319,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
320,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
321,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
322,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
323,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
324,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
325,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
326,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
327,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
328,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
329,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
330,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
331,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
332,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
333,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
334,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
335,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
336,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
337,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
338,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
339,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
340,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
341,0.2597284604,-4.769783495,0.7706759165,-0.2597284604,-4.769783495,0.7706759165
342,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
343,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
344,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
345,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
346,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
347,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
348,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
349,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
350,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
351,0.2597284604,-4.769783495,0.7706759165,-0.2597284604,-4.769783495,0.7706759165
352,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
353,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
354,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
355,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
356,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
357,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
358,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
359,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
360,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
361,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
362,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
363,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
364,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
365,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
366,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
367,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
368,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
369,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
370,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
371,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
372,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
373,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
374,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
375,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
376,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
377,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
378,6.14972846,-4.769783495,0.7706759165,-6.14972846,-4.769783495,0.7706759165
379,6.49972846,-4.769783495,0.7706759165,-6.49972846,-4.769783495,0.7706759165
380,6.85972846,-4.769783495,0.7706759165,-6.85972846,-4.769783495,0.7706759165
381,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
382,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
383,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
384,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
385,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
386,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
387,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
388,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
389,10.54972846,-4.769783495,0.7706759165,-10.54972846,-4.769783495,0.7706759165
390,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
391,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
392,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
393,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
394,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
395,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
396,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
397,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
398,6.85972846,-4.769783495,0.7706759165,-6.85972846,-4.769783495,0.7706759165
399,6.49972846,-4.769783495,0.7706759165,-6.49972846,-4.769783495,0.7706759165
400,6.14972846,-4.769783495,0.7706759165,-6.14972846,-4.769783495,0.7706759165
401,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
402,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
403,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
404,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
405,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
406,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
407,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
408,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
409,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
410,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
411,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
412,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
413,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
414,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
415,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
416,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
417,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
418,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
419,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
420,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
421,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
422,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
423,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
424,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
425,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
426,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
427,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
428,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
429,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
430,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
431,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
432,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
433,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
434,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
435,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
436,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
437,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
438,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
439,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
440,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
441,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
442,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
443,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
444,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
445,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
446,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
447,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
448,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
449,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
450,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
451,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
452,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
453,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
454,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
455,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
456,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
457,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
458,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
459,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
460,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
461,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
462,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
463,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
464,6.14972846,-4.769783495,0.7706759165,-6.14972846,-4.769783495,0.7706759165
465,6.49972846,-4.769783495,0.7706759165,-6.49972846,-4.769783495,0.7706759165
466,6.85972846,-4.769783495,0.7706759165,-6.85972846,-4.769783495,0.7706759165
467,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
468,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
469,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
470,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
471,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
472,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
473,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
474,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
475,10.54972846,-4.769783495,0.7706759165,-10.54972846,-4.769783495,0.7706759165
476,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
477,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
478,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
479,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
480,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
481,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
482,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
483,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
484,6.85972846,-4.769783495,0.7706759165,-6.85972846,-4.769783495,0.7706759165
485,6.49972846,-4.769783495,0.7706759165,-6.49972846,-4.769783495,0.7706759165
486,6.14972846,-4.769783495,0.7706759165,-6.14972846,-4.769783495,0.7706759165
487,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
488,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
489,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
490,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
491,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
492,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
493,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
494,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
495,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
496,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
497,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
498,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
499,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
500,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
501,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
502,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
503,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
504,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
505,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
506,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
507,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
508,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
509,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
510,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
511,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
512,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
513,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
514,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
515,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
516,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
517,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
518,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
519,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
520,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
521,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
522,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
523,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
524,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
525,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
526,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
527,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
528,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
529,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
530,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
531,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
532,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
533,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
534,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
535,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
536,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
537,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
538,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
539,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
540,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
541,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
542,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
543,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
544,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
545,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
546,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
547,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
548,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
549,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
550,6.14972846,-4.769783495,0.7706759165,-6.14972846,-4.769783495,0.7706759165
551,6.49972846,-4.769783495,0.7706759165,-6.49972846,-4.769783495,0.7706759165
552,6.85972846,-4.769783495,0.7706759165,-6.85972846,-4.769783495,0.7706759165
553,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
554,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
555,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
556,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
557,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
558,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
559,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
560,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
561,10.54972846,-4.769783495,0.7706759165,-10.54972846,-4.769783495,0.7706759165
562,10.09972846,-4.769783495,0.7706759165,-10.09972846,-4.769783495,0.7706759165
563,9.65972846,-4.769783495,0.7706759165,-9.65972846,-4.769783495,0.7706759165
564,9.22972846,-4.769783495,0.7706759165,-9.22972846,-4.769783495,0.7706759165
565,8.80972846,-4.769783495,0.7706759165,-8.80972846,-4.769783495,0.7706759165
566,8.39972846,-4.769783495,0.7706759165,-8.39972846,-4.769783495,0.7706759165
567,7.99972846,-4.769783495,0.7706759165,-7.99972846,-4.769783495,0.7706759165
568,7.60972846,-4.769783495,0.7706759165,-7.60972846,-4.769783495,0.7706759165
569,7.22972846,-4.769783495,0.7706759165,-7.22972846,-4.769783495,0.7706759165
570,6.85972846,-4.769783495,0.7706759165,-6.85972846,-4.769783495,0.7706759165
571,6.49972846,-4.769783495,0.7706759165,-6.49972846,-4.769783495,0.7706759165
572,6.14972846,-4.769783495,0.7706759165,-6.14972846,-4.769783495,0.7706759165
573,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
574,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
575,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
576,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
577,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
578,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
579,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
580,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
581,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
582,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
583,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
584,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
585,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
586,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
587,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
588,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
589,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
590,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
591,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
592,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
593,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
594,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
595,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
596,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
597,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
598,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
599,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
600,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
601,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
602,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
603,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
604,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
605,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
606,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
607,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
608,0.2097284604,-4.769783495,0.7706759165,-0.2097284604,-4.769783495,0.7706759165
609,0.2297284604,-4.769783495,0.7706759165,-0.2297284604,-4.769783495,0.7706759165
610,0.5597284604,-4.769783495,0.7706759165,-0.5597284604,-4.769783495,0.7706759165
611,0.6497284604,-4.769783495,0.7706759165,-0.6497284604,-4.769783495,0.7706759165
612,0.7497284604,-4.769783495,0.7706759165,-0.7497284604,-4.769783495,0.7706759165
613,0.8597284604,-4.769783495,0.7706759165,-0.8597284604,-4.769783495,0.7706759165
614,0.9797284604,-4.769783495,0.7706759165,-0.9797284604,-4.769783495,0.7706759165
615,1.10972846,-4.769783495,0.7706759165,-1.10972846,-4.769783495,0.7706759165
616,1.24972846,-4.769783495,0.7706759165,-1.24972846,-4.769783495,0.7706759165
617,1.39972846,-4.769783495,0.7706759165,-1.39972846,-4.769783495,0.7706759165
618,1.55972846,-4.769783495,0.7706759165,-1.55972846,-4.769783495,0.7706759165
619,1.72972846,-4.769783495,0.7706759165,-1.72972846,-4.769783495,0.7706759165
620,1.90972846,-4.769783495,0.7706759165,-1.90972846,-4.769783495,0.7706759165
621,2.09972846,-4.769783495,0.7706759165,-2.09972846,-4.769783495,0.7706759165
622,2.29972846,-4.769783495,0.7706759165,-2.29972846,-4.769783495,0.7706759165
623,2.50972846,-4.769783495,0.7706759165,-2.50972846,-4.769783495,0.7706759165
624,2.72972846,-4.769783495,0.7706759165,-2.72972846,-4.769783495,0.7706759165
625,2.95972846,-4.769783495,0.7706759165,-2.95972846,-4.769783495,0.7706759165
626,3.19972846,-4.769783495,0.7706759165,-3.19972846,-4.769783495,0.7706759165
627,3.44972846,-4.769783495,0.7706759165,-3.44972846,-4.769783495,0.7706759165
628,3.70972846,-4.769783495,0.7706759165,-3.70972846,-4.769783495,0.7706759165
629,3.97972846,-4.769783495,0.7706759165,-3.97972846,-4.769783495,0.7706759165
630,4.25972846,-4.769783495,0.7706759165,-4.25972846,-4.769783495,0.7706759165
631,4.54972846,-4.769783495,0.7706759165,-4.54972846,-4.769783495,0.7706759165
632,4.84972846,-4.769783495,0.7706759165,-4.84972846,-4.769783495,0.7706759165
633,5.15972846,-4.769783495,0.7706759165,-5.15972846,-4.769783495,0.7706759165
634,5.47972846,-4.769783495,0.7706759165,-5.47972846,-4.769783495,0.7706759165
635,5.80972846,-4.769783495,0.7706759165,-5.80972846,-4.769783495,0.7706759165
