Dynamic Position,Egt2RightPosX:,Egt2RightPosY:,Egt2RightPosZ:,Egt2LeftPosX:,Egt2LeftPosY:,Egt2LeftPosZ:
113,3.679577927,-7.029565813,0.01734683932,-3.679577927,-7.029565813,0.01734683932
114,3.949577927,-7.029565813,0.01734683932,-3.949577927,-7.029565813,0.01734683932
115,4.229577927,-7.029565813,0.01734683932,-4.229577927,-7.029565813,0.01734683932
116,4.519577927,-7.029565813,0.01734683932,-4.519577927,-7.029565813,0.01734683932
117,4.819577927,-7.029565813,0.01734683932,-4.819577927,-7.029565813,0.01734683932
118,5.129577927,-7.029565813,0.01734683932,-5.129577927,-7.029565813,0.01734683932
119,5.449577927,-7.029565813,0.01734683932,-5.449577927,-7.029565813,0.01734683932
120,5.779577927,-7.029565813,0.01734683932,-5.779577927,-7.029565813,0.01734683932
121,6.119577927,-7.029565813,0.01734683932,-6.119577927,-7.029565813,0.01734683932
122,6.469577927,-7.029565813,0.01734683932,-6.469577927,-7.029565813,0.01734683932
123,6.829577927,-7.029565813,0.01734683932,-6.829577927,-7.029565813,0.01734683932
124,7.199577927,-7.029565813,0.01734683932,-7.199577927,-7.029565813,0.01734683932
125,7.969577927,-7.029565813,0.01734683932,-7.969577927,-7.029565813,0.01734683932
126,8.369577927,-7.029565813,0.01734683932,-8.369577927,-7.029565813,0.01734683932
127,8.779577927,-7.029565813,0.01734683932,-8.779577927,-7.029565813,0.01734683932
128,9.199577927,-7.029565813,0.01734683932,-9.199577927,-7.029565813,0.01734683932
129,9.629577927,-7.029565813,0.01734683932,-9.629577927,-7.029565813,0.01734683932
130,10.06957793,-7.029565813,0.01734683932,-10.06957793,-7.029565813,0.01734683932
131,10.51957793,-7.029565813,0.01734683932,-10.51957793,-7.029565813,0.01734683932
132,10.06957793,-7.029565813,0.01734683932,-10.06957793,-7.029565813,0.01734683932
133,9.629577927,-7.029565813,0.01734683932,-9.629577927,-7.029565813,0.01734683932
134,9.199577927,-7.029565813,0.01734683932,-9.199577927,-7.029565813,0.01734683932
135,8.779577927,-7.029565813,0.01734683932,-8.779577927,-7.029565813,0.01734683932
136,8.369577927,-7.029565813,0.01734683932,-8.369577927,-7.029565813,0.01734683932
137,7.969577927,-7.029565813,0.01734683932,-7.969577927,-7.029565813,0.01734683932
138,7.199577927,-7.029565813,0.01734683932,-7.199577927,-7.029565813,0.01734683932
139,6.829577927,-7.029565813,0.01734683932,-6.829577927,-7.029565813,0.01734683932
140,6.469577927,-7.029565813,0.01734683932,-6.469577927,-7.029565813,0.01734683932
141,6.119577927,-7.029565813,0.01734683932,-6.119577927,-7.029565813,0.01734683932
142,5.779577927,-7.029565813,0.01734683932,-5.779577927,-7.029565813,0.01734683932
143,5.449577927,-7.029565813,0.01734683932,-5.449577927,-7.029565813,0.01734683932
144,5.129577927,-7.029565813,0.01734683932,-5.129577927,-7.029565813,0.01734683932
145,4.819577927,-7.029565813,0.01734683932,-4.819577927,-7.029565813,0.01734683932
146,4.519577927,-7.029565813,0.01734683932,-4.519577927,-7.029565813,0.01734683932
147,4.229577927,-7.029565813,0.01734683932,-4.229577927,-7.029565813,0.01734683932
148,3.949577927,-7.029565813,0.01734683932,-3.949577927,-7.029565813,0.01734683932
149,3.679577927,-7.029565813,0.01734683932,-3.679577927,-7.029565813,0.01734683932
150,3.419577927,-7.029565813,0.01734683932,-3.419577927,-7.029565813,0.01734683932
151,3.169577927,-7.029565813,0.01734683932,-3.169577927,-7.029565813,0.01734683932
152,2.929577927,-7.029565813,0.01734683932,-2.929577927,-7.029565813,0.01734683932
153,2.699577927,-7.029565813,0.01734683932,-2.699577927,-7.029565813,0.01734683932
154,2.479577927,-7.029565813,0.01734683932,-2.479577927,-7.029565813,0.01734683932
155,2.269577927,-7.029565813,0.01734683932,-2.269577927,-7.029565813,0.01734683932
156,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
157,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
158,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
159,1.529577927,-7.029565813,0.01734683932,-1.529577927,-7.029565813,0.01734683932
160,1.369577927,-7.029565813,0.01734683932,-1.369577927,-7.029565813,0.01734683932
161,1.219577927,-7.029565813,0.01734683932,-1.219577927,-7.029565813,0.01734683932
162,1.079577927,-7.029565813,0.01734683932,-1.079577927,-7.029565813,0.01734683932
163,0.9495779269,-7.029565813,0.01734683932,-0.9495779269,-7.029565813,0.01734683932
164,0.8295779269,-7.029565813,0.01734683932,-0.8295779269,-7.029565813,0.01734683932
165,0.7195779269,-7.029565813,0.01734683932,-0.7195779269,-7.029565813,0.01734683932
166,0.6195779269,-7.029565813,0.01734683932,-0.6195779269,-7.029565813,0.01734683932
167,0.5295779269,-7.029565813,0.01734683932,-0.5295779269,-7.029565813,0.01734683932
168,0.3795779269,-7.029565813,0.01734683932,-0.3795779269,-7.029565813,0.01734683932
169,0.2695779269,-7.029565813,0.01734683932,-0.2695779269,-7.029565813,0.01734683932
170,0.2295779269,-7.029565813,0.01734683932,-0.2295779269,-7.029565813,0.01734683932
171,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
172,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
173,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
174,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
175,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
176,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
177,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
178,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
179,0.2295779269,-7.029565813,0.01734683932,-0.2295779269,-7.029565813,0.01734683932
180,0.2695779269,-7.029565813,0.01734683932,-0.2695779269,-7.029565813,0.01734683932
181,0.3795779269,-7.029565813,0.01734683932,-0.3795779269,-7.029565813,0.01734683932
182,0.5295779269,-7.029565813,0.01734683932,-0.5295779269,-7.029565813,0.01734683932
183,0.6195779269,-7.029565813,0.01734683932,-0.6195779269,-7.029565813,0.01734683932
184,0.7195779269,-7.029565813,0.01734683932,-0.7195779269,-7.029565813,0.01734683932
185,0.8295779269,-7.029565813,0.01734683932,-0.8295779269,-7.029565813,0.01734683932
186,0.9495779269,-7.029565813,0.01734683932,-0.9495779269,-7.029565813,0.01734683932
187,1.079577927,-7.029565813,0.01734683932,-1.079577927,-7.029565813,0.01734683932
188,1.219577927,-7.029565813,0.01734683932,-1.219577927,-7.029565813,0.01734683932
189,1.369577927,-7.029565813,0.01734683932,-1.369577927,-7.029565813,0.01734683932
190,1.529577927,-7.029565813,0.01734683932,-1.529577927,-7.029565813,0.01734683932
191,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
192,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
193,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
194,2.269577927,-7.029565813,0.01734683932,-2.269577927,-7.029565813,0.01734683932
195,2.479577927,-7.029565813,0.01734683932,-2.479577927,-7.029565813,0.01734683932
196,2.699577927,-7.029565813,0.01734683932,-2.699577927,-7.029565813,0.01734683932
197,2.929577927,-7.029565813,0.01734683932,-2.929577927,-7.029565813,0.01734683932
198,3.169577927,-7.029565813,0.01734683932,-3.169577927,-7.029565813,0.01734683932
199,3.419577927,-7.029565813,0.01734683932,-3.419577927,-7.029565813,0.01734683932
200,3.679577927,-7.029565813,0.01734683932,-3.679577927,-7.029565813,0.01734683932
201,3.949577927,-7.029565813,0.01734683932,-3.949577927,-7.029565813,0.01734683932
202,4.229577927,-7.029565813,0.01734683932,-4.229577927,-7.029565813,0.01734683932
203,4.519577927,-7.029565813,0.01734683932,-4.519577927,-7.029565813,0.01734683932
204,4.819577927,-7.029565813,0.01734683932,-4.819577927,-7.029565813,0.01734683932
205,5.129577927,-7.029565813,0.01734683932,-5.129577927,-7.029565813,0.01734683932
206,5.449577927,-7.029565813,0.01734683932,-5.449577927,-7.029565813,0.01734683932
207,5.779577927,-7.029565813,0.01734683932,-5.779577927,-7.029565813,0.01734683932
208,6.119577927,-7.029565813,0.01734683932,-6.119577927,-7.029565813,0.01734683932
209,6.469577927,-7.029565813,0.01734683932,-6.469577927,-7.029565813,0.01734683932
210,6.829577927,-7.029565813,0.01734683932,-6.829577927,-7.029565813,0.01734683932
211,7.969577927,-7.029565813,0.01734683932,-7.969577927,-7.029565813,0.01734683932
212,8.369577927,-7.029565813,0.01734683932,-8.369577927,-7.029565813,0.01734683932
213,8.779577927,-7.029565813,0.01734683932,-8.779577927,-7.029565813,0.01734683932
214,9.199577927,-7.029565813,0.01734683932,-9.199577927,-7.029565813,0.01734683932
215,9.629577927,-7.029565813,0.01734683932,-9.629577927,-7.029565813,0.01734683932
216,10.06957793,-7.029565813,0.01734683932,-10.06957793,-7.029565813,0.01734683932
217,10.51957793,-7.029565813,0.01734683932,-10.51957793,-7.029565813,0.01734683932
218,10.06957793,-7.029565813,0.01734683932,-10.06957793,-7.029565813,0.01734683932
219,9.629577927,-7.029565813,0.01734683932,-9.629577927,-7.029565813,0.01734683932
220,9.199577927,-7.029565813,0.01734683932,-9.199577927,-7.029565813,0.01734683932
221,8.779577927,-7.029565813,0.01734683932,-8.779577927,-7.029565813,0.01734683932
222,8.369577927,-7.029565813,0.01734683932,-8.369577927,-7.029565813,0.01734683932
223,7.969577927,-7.029565813,0.01734683932,-7.969577927,-7.029565813,0.01734683932
224,6.829577927,-7.029565813,0.01734683932,-6.829577927,-7.029565813,0.01734683932
225,6.469577927,-7.029565813,0.01734683932,-6.469577927,-7.029565813,0.01734683932
226,6.119577927,-7.029565813,0.01734683932,-6.119577927,-7.029565813,0.01734683932
227,5.779577927,-7.029565813,0.01734683932,-5.779577927,-7.029565813,0.01734683932
228,5.449577927,-7.029565813,0.01734683932,-5.449577927,-7.029565813,0.01734683932
229,5.129577927,-7.029565813,0.01734683932,-5.129577927,-7.029565813,0.01734683932
230,4.819577927,-7.029565813,0.01734683932,-4.819577927,-7.029565813,0.01734683932
231,4.519577927,-7.029565813,0.01734683932,-4.519577927,-7.029565813,0.01734683932
232,4.229577927,-7.029565813,0.01734683932,-4.229577927,-7.029565813,0.01734683932
233,3.949577927,-7.029565813,0.01734683932,-3.949577927,-7.029565813,0.01734683932
234,3.679577927,-7.029565813,0.01734683932,-3.679577927,-7.029565813,0.01734683932
235,3.419577927,-7.029565813,0.01734683932,-3.419577927,-7.029565813,0.01734683932
236,3.169577927,-7.029565813,0.01734683932,-3.169577927,-7.029565813,0.01734683932
237,2.929577927,-7.029565813,0.01734683932,-2.929577927,-7.029565813,0.01734683932
238,2.699577927,-7.029565813,0.01734683932,-2.699577927,-7.029565813,0.01734683932
239,2.479577927,-7.029565813,0.01734683932,-2.479577927,-7.029565813,0.01734683932
240,2.269577927,-7.029565813,0.01734683932,-2.269577927,-7.029565813,0.01734683932
241,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
242,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
243,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
244,1.529577927,-7.029565813,0.01734683932,-1.529577927,-7.029565813,0.01734683932
245,1.369577927,-7.029565813,0.01734683932,-1.369577927,-7.029565813,0.01734683932
246,1.219577927,-7.029565813,0.01734683932,-1.219577927,-7.029565813,0.01734683932
247,1.079577927,-7.029565813,0.01734683932,-1.079577927,-7.029565813,0.01734683932
248,0.9495779269,-7.029565813,0.01734683932,-0.9495779269,-7.029565813,0.01734683932
249,0.8295779269,-7.029565813,0.01734683932,-0.8295779269,-7.029565813,0.01734683932
250,0.7195779269,-7.029565813,0.01734683932,-0.7195779269,-7.029565813,0.01734683932
251,0.6195779269,-7.029565813,0.01734683932,-0.6195779269,-7.029565813,0.01734683932
252,0.5295779269,-7.029565813,0.01734683932,-0.5295779269,-7.029565813,0.01734683932
253,0.3795779269,-7.029565813,0.01734683932,-0.3795779269,-7.029565813,0.01734683932
254,0.2695779269,-7.029565813,0.01734683932,-0.2695779269,-7.029565813,0.01734683932
255,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
256,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
257,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
258,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
259,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
260,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
261,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
262,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
263,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
264,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
265,0.1795779269,-7.029565813,0.01734683932,-0.1795779269,-7.029565813,0.01734683932
266,0.1995779269,-7.029565813,0.01734683932,-0.1995779269,-7.029565813,0.01734683932
267,0.2695779269,-7.029565813,0.01734683932,-0.2695779269,-7.029565813,0.01734683932
268,0.3795779269,-7.029565813,0.01734683932,-0.3795779269,-7.029565813,0.01734683932
269,0.5295779269,-7.029565813,0.01734683932,-0.5295779269,-7.029565813,0.01734683932
270,0.6195779269,-7.029565813,0.01734683932,-0.6195779269,-7.029565813,0.01734683932
271,0.7195779269,-7.029565813,0.01734683932,-0.7195779269,-7.029565813,0.01734683932
272,0.8295779269,-7.029565813,0.01734683932,-0.8295779269,-7.029565813,0.01734683932
273,0.9495779269,-7.029565813,0.01734683932,-0.9495779269,-7.029565813,0.01734683932
274,1.079577927,-7.029565813,0.01734683932,-1.079577927,-7.029565813,0.01734683932
275,1.219577927,-7.029565813,0.01734683932,-1.219577927,-7.029565813,0.01734683932
276,1.369577927,-7.029565813,0.01734683932,-1.369577927,-7.029565813,0.01734683932
277,1.529577927,-7.029565813,0.01734683932,-1.529577927,-7.029565813,0.01734683932
278,1.529577927,-7.029565813,0.01734683932,-1.529577927,-7.029565813,0.01734683932
279,1.699577927,-7.029565813,0.01734683932,-1.699577927,-7.029565813,0.01734683932
280,1.879577927,-7.029565813,0.01734683932,-1.879577927,-7.029565813,0.01734683932
281,2.269577927,-7.029565813,0.01734683932,-2.269577927,-7.029565813,0.01734683932
282,2.479577927,-7.029565813,0.01734683932,-2.479577927,-7.029565813,0.01734683932
283,2.699577927,-7.029565813,0.01734683932,-2.699577927,-7.029565813,0.01734683932
284,2.929577927,-7.029565813,0.01734683932,-2.929577927,-7.029565813,0.01734683932
285,3.169577927,-7.029565813,0.01734683932,-3.169577927,-7.029565813,0.01734683932
286,3.419577927,-7.029565813,0.01734683932,-3.419577927,-7.029565813,0.01734683932
287,3.679577927,-7.029565813,0.01734683932,-3.679577927,-7.029565813,0.01734683932
288,3.949577927,-7.029565813,0.01734683932,-3.949577927,-7.029565813,0.01734683932
289,4.229577927,-7.029565813,0.01734683932,-4.229577927,-7.029565813,0.01734683932
290,4.519577927,-7.029565813,0.01734683932,-4.519577927,-7.029565813,0.01734683932
291,4.819577927,-7.029565813,0.01734683932,-4.819577927,-7.029565813,0.01734683932
292,5.129577927,-7.029565813,0.01734683932,-5.129577927,-7.029565813,0.01734683932
293,5.449577927,-7.029565813,0.01734683932,-5.449577927,-7.029565813,0.01734683932
294,5.779577927,-7.029565813,0.01734683932,-5.779577927,-7.029565813,0.01734683932
295,6.119577927,-7.029565813,0.01734683932,-6.119577927,-7.029565813,0.01734683932
296,6.469577927,-7.029565813,0.01734683932,-6.469577927,-7.029565813,0.01734683932
297,7.969577927,-7.029565813,0.01734683932,-7.969577927,-7.029565813,0.01734683932
298,8.369577927,-7.029565813,0.01734683932,-8.369577927,-7.029565813,0.01734683932
299,8.779577927,-7.029565813,0.01734683932,-8.779577927,-7.029565813,0.01734683932
300,9.199577927,-7.029565813,0.01734683932,-9.199577927,-7.029565813,0.01734683932
301,9.629577927,-7.029565813,0.01734683932,-9.629577927,-7.029565813,0.01734683932
302,10.06957793,-7.029565813,0.01734683932,-10.06957793,-7.029565813,0.01734683932
303,10.51957793,-7.029565813,0.01734683932,-10.51957793,-7.029565813,0.01734683932
