Dynamic Position,Egt2RightPosX:,Egt2RightPosY:,Egt2RightPosZ:,Egt2LeftPosX:,Egt2LeftPosY:,Egt2LeftPosZ:
318,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
319,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
320,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
321,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
322,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
323,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
324,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
325,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
326,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
327,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
328,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
329,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
330,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
331,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
332,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
333,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
334,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
335,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
336,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
337,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
338,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
339,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
340,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
341,0.5946833941,-1.879555934,0.7873293963,-0.5946833941,-1.879555934,0.7873293963
342,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
343,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
344,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
345,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
346,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
347,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
348,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
349,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
350,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
351,0.5946833941,-1.879555934,0.7873293963,-0.5946833941,-1.879555934,0.7873293963
352,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
353,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
354,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
355,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
356,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
357,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
358,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
359,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
360,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
361,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
362,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
363,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
364,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
365,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
366,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
367,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
368,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
369,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
370,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
371,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
372,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
373,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
374,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
375,5.494683394,-1.879555934,0.7873293963,-5.494683394,-1.879555934,0.7873293963
376,5.814683394,-1.879555934,0.7873293963,-5.814683394,-1.879555934,0.7873293963
377,6.144683394,-1.879555934,0.7873293963,-6.144683394,-1.879555934,0.7873293963
378,6.484683394,-1.879555934,0.7873293963,-6.484683394,-1.879555934,0.7873293963
379,6.834683394,-1.879555934,0.7873293963,-6.834683394,-1.879555934,0.7873293963
380,7.194683394,-1.879555934,0.7873293963,-7.194683394,-1.879555934,0.7873293963
381,7.564683394,-1.879555934,0.7873293963,-7.564683394,-1.879555934,0.7873293963
382,7.944683394,-1.879555934,0.7873293963,-7.944683394,-1.879555934,0.7873293963
383,8.334683394,-1.879555934,0.7873293963,-8.334683394,-1.879555934,0.7873293963
384,8.734683394,-1.879555934,0.7873293963,-8.734683394,-1.879555934,0.7873293963
385,9.144683394,-1.879555934,0.7873293963,-9.144683394,-1.879555934,0.7873293963
386,9.564683394,-1.879555934,0.7873293963,-9.564683394,-1.879555934,0.7873293963
387,9.994683394,-1.879555934,0.7873293963,-9.994683394,-1.879555934,0.7873293963
388,10.43468339,-1.879555934,0.7873293963,-10.43468339,-1.879555934,0.7873293963
389,10.88468339,-1.879555934,0.7873293963,-10.88468339,-1.879555934,0.7873293963
390,10.43468339,-1.879555934,0.7873293963,-10.43468339,-1.879555934,0.7873293963
391,9.994683394,-1.879555934,0.7873293963,-9.994683394,-1.879555934,0.7873293963
392,9.564683394,-1.879555934,0.7873293963,-9.564683394,-1.879555934,0.7873293963
393,9.144683394,-1.879555934,0.7873293963,-9.144683394,-1.879555934,0.7873293963
394,8.734683394,-1.879555934,0.7873293963,-8.734683394,-1.879555934,0.7873293963
395,8.334683394,-1.879555934,0.7873293963,-8.334683394,-1.879555934,0.7873293963
396,7.944683394,-1.879555934,0.7873293963,-7.944683394,-1.879555934,0.7873293963
397,7.564683394,-1.879555934,0.7873293963,-7.564683394,-1.879555934,0.7873293963
398,7.194683394,-1.879555934,0.7873293963,-7.194683394,-1.879555934,0.7873293963
399,6.834683394,-1.879555934,0.7873293963,-6.834683394,-1.879555934,0.7873293963
400,6.484683394,-1.879555934,0.7873293963,-6.484683394,-1.879555934,0.7873293963
401,6.144683394,-1.879555934,0.7873293963,-6.144683394,-1.879555934,0.7873293963
402,5.814683394,-1.879555934,0.7873293963,-5.814683394,-1.879555934,0.7873293963
403,5.494683394,-1.879555934,0.7873293963,-5.494683394,-1.879555934,0.7873293963
404,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
405,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
406,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
407,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
408,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
409,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
410,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
411,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
412,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
413,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
414,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
415,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
416,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
417,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
418,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
419,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
420,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
421,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
422,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
423,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
424,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
425,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
426,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
427,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
428,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
429,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
430,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
431,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
432,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
433,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
434,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
435,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
436,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
437,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
438,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
439,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
440,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
441,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
442,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
443,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
444,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
445,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
446,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
447,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
448,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
449,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
450,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
451,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
452,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
453,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
454,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
455,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
456,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
457,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
458,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
459,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
460,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
461,5.494683394,-1.879555934,0.7873293963,-5.494683394,-1.879555934,0.7873293963
462,5.814683394,-1.879555934,0.7873293963,-5.814683394,-1.879555934,0.7873293963
463,6.144683394,-1.879555934,0.7873293963,-6.144683394,-1.879555934,0.7873293963
464,6.484683394,-1.879555934,0.7873293963,-6.484683394,-1.879555934,0.7873293963
465,6.834683394,-1.879555934,0.7873293963,-6.834683394,-1.879555934,0.7873293963
466,7.194683394,-1.879555934,0.7873293963,-7.194683394,-1.879555934,0.7873293963
467,7.564683394,-1.879555934,0.7873293963,-7.564683394,-1.879555934,0.7873293963
468,7.944683394,-1.879555934,0.7873293963,-7.944683394,-1.879555934,0.7873293963
469,8.334683394,-1.879555934,0.7873293963,-8.334683394,-1.879555934,0.7873293963
470,8.734683394,-1.879555934,0.7873293963,-8.734683394,-1.879555934,0.7873293963
471,9.144683394,-1.879555934,0.7873293963,-9.144683394,-1.879555934,0.7873293963
472,9.564683394,-1.879555934,0.7873293963,-9.564683394,-1.879555934,0.7873293963
473,9.994683394,-1.879555934,0.7873293963,-9.994683394,-1.879555934,0.7873293963
474,10.43468339,-1.879555934,0.7873293963,-10.43468339,-1.879555934,0.7873293963
475,10.88468339,-1.879555934,0.7873293963,-10.88468339,-1.879555934,0.7873293963
476,10.43468339,-1.879555934,0.7873293963,-10.43468339,-1.879555934,0.7873293963
477,9.994683394,-1.879555934,0.7873293963,-9.994683394,-1.879555934,0.7873293963
478,9.564683394,-1.879555934,0.7873293963,-9.564683394,-1.879555934,0.7873293963
479,9.144683394,-1.879555934,0.7873293963,-9.144683394,-1.879555934,0.7873293963
480,8.734683394,-1.879555934,0.7873293963,-8.734683394,-1.879555934,0.7873293963
481,8.334683394,-1.879555934,0.7873293963,-8.334683394,-1.879555934,0.7873293963
482,7.944683394,-1.879555934,0.7873293963,-7.944683394,-1.879555934,0.7873293963
483,7.564683394,-1.879555934,0.7873293963,-7.564683394,-1.879555934,0.7873293963
484,7.194683394,-1.879555934,0.7873293963,-7.194683394,-1.879555934,0.7873293963
485,6.834683394,-1.879555934,0.7873293963,-6.834683394,-1.879555934,0.7873293963
486,6.484683394,-1.879555934,0.7873293963,-6.484683394,-1.879555934,0.7873293963
487,6.144683394,-1.879555934,0.7873293963,-6.144683394,-1.879555934,0.7873293963
488,5.814683394,-1.879555934,0.7873293963,-5.814683394,-1.879555934,0.7873293963
489,5.494683394,-1.879555934,0.7873293963,-5.494683394,-1.879555934,0.7873293963
490,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
491,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
492,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
493,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
494,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
495,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
496,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
497,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
498,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
499,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
500,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
501,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
502,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
503,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
504,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
505,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
506,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
507,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
508,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
509,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
510,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
511,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
512,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
513,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
514,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
515,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
516,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
517,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
518,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
519,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
520,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
521,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
522,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
523,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
524,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
525,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
526,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
527,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
528,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
529,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
530,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
531,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
532,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
533,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
534,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
535,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
536,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
537,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
538,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
539,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
540,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
541,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
542,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
543,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
544,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
545,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
546,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
547,5.494683394,-1.879555934,0.7873293963,-5.494683394,-1.879555934,0.7873293963
548,5.814683394,-1.879555934,0.7873293963,-5.814683394,-1.879555934,0.7873293963
549,6.144683394,-1.879555934,0.7873293963,-6.144683394,-1.879555934,0.7873293963
550,6.484683394,-1.879555934,0.7873293963,-6.484683394,-1.879555934,0.7873293963
551,6.834683394,-1.879555934,0.7873293963,-6.834683394,-1.879555934,0.7873293963
552,7.194683394,-1.879555934,0.7873293963,-7.194683394,-1.879555934,0.7873293963
553,7.564683394,-1.879555934,0.7873293963,-7.564683394,-1.879555934,0.7873293963
554,7.944683394,-1.879555934,0.7873293963,-7.944683394,-1.879555934,0.7873293963
555,8.334683394,-1.879555934,0.7873293963,-8.334683394,-1.879555934,0.7873293963
556,8.734683394,-1.879555934,0.7873293963,-8.734683394,-1.879555934,0.7873293963
557,9.144683394,-1.879555934,0.7873293963,-9.144683394,-1.879555934,0.7873293963
558,9.564683394,-1.879555934,0.7873293963,-9.564683394,-1.879555934,0.7873293963
559,9.994683394,-1.879555934,0.7873293963,-9.994683394,-1.879555934,0.7873293963
560,10.43468339,-1.879555934,0.7873293963,-10.43468339,-1.879555934,0.7873293963
561,10.88468339,-1.879555934,0.7873293963,-10.88468339,-1.879555934,0.7873293963
562,10.43468339,-1.879555934,0.7873293963,-10.43468339,-1.879555934,0.7873293963
563,9.994683394,-1.879555934,0.7873293963,-9.994683394,-1.879555934,0.7873293963
564,9.564683394,-1.879555934,0.7873293963,-9.564683394,-1.879555934,0.7873293963
565,9.144683394,-1.879555934,0.7873293963,-9.144683394,-1.879555934,0.7873293963
566,8.734683394,-1.879555934,0.7873293963,-8.734683394,-1.879555934,0.7873293963
567,8.334683394,-1.879555934,0.7873293963,-8.334683394,-1.879555934,0.7873293963
568,7.944683394,-1.879555934,0.7873293963,-7.944683394,-1.879555934,0.7873293963
569,7.564683394,-1.879555934,0.7873293963,-7.564683394,-1.879555934,0.7873293963
570,7.194683394,-1.879555934,0.7873293963,-7.194683394,-1.879555934,0.7873293963
571,6.834683394,-1.879555934,0.7873293963,-6.834683394,-1.879555934,0.7873293963
572,6.484683394,-1.879555934,0.7873293963,-6.484683394,-1.879555934,0.7873293963
573,6.144683394,-1.879555934,0.7873293963,-6.144683394,-1.879555934,0.7873293963
574,5.814683394,-1.879555934,0.7873293963,-5.814683394,-1.879555934,0.7873293963
575,5.494683394,-1.879555934,0.7873293963,-5.494683394,-1.879555934,0.7873293963
576,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
577,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
578,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
579,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
580,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
581,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
582,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
583,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
584,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
585,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
586,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
587,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
588,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
589,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
590,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
591,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
592,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
593,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
594,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
595,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
596,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
597,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
598,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
599,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
600,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
601,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
602,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
603,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
604,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
605,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
606,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
607,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
608,0.5446833941,-1.879555934,0.7873293963,-0.5446833941,-1.879555934,0.7873293963
609,0.5646833941,-1.879555934,0.7873293963,-0.5646833941,-1.879555934,0.7873293963
610,0.8946833941,-1.879555934,0.7873293963,-0.8946833941,-1.879555934,0.7873293963
611,0.9846833941,-1.879555934,0.7873293963,-0.9846833941,-1.879555934,0.7873293963
612,1.084683394,-1.879555934,0.7873293963,-1.084683394,-1.879555934,0.7873293963
613,1.194683394,-1.879555934,0.7873293963,-1.194683394,-1.879555934,0.7873293963
614,1.314683394,-1.879555934,0.7873293963,-1.314683394,-1.879555934,0.7873293963
615,1.444683394,-1.879555934,0.7873293963,-1.444683394,-1.879555934,0.7873293963
616,1.584683394,-1.879555934,0.7873293963,-1.584683394,-1.879555934,0.7873293963
617,1.734683394,-1.879555934,0.7873293963,-1.734683394,-1.879555934,0.7873293963
618,1.894683394,-1.879555934,0.7873293963,-1.894683394,-1.879555934,0.7873293963
619,2.064683394,-1.879555934,0.7873293963,-2.064683394,-1.879555934,0.7873293963
620,2.244683394,-1.879555934,0.7873293963,-2.244683394,-1.879555934,0.7873293963
621,2.434683394,-1.879555934,0.7873293963,-2.434683394,-1.879555934,0.7873293963
622,2.634683394,-1.879555934,0.7873293963,-2.634683394,-1.879555934,0.7873293963
623,2.844683394,-1.879555934,0.7873293963,-2.844683394,-1.879555934,0.7873293963
624,3.064683394,-1.879555934,0.7873293963,-3.064683394,-1.879555934,0.7873293963
625,3.294683394,-1.879555934,0.7873293963,-3.294683394,-1.879555934,0.7873293963
626,3.534683394,-1.879555934,0.7873293963,-3.534683394,-1.879555934,0.7873293963
627,3.784683394,-1.879555934,0.7873293963,-3.784683394,-1.879555934,0.7873293963
628,4.044683394,-1.879555934,0.7873293963,-4.044683394,-1.879555934,0.7873293963
629,4.314683394,-1.879555934,0.7873293963,-4.314683394,-1.879555934,0.7873293963
630,4.594683394,-1.879555934,0.7873293963,-4.594683394,-1.879555934,0.7873293963
631,4.884683394,-1.879555934,0.7873293963,-4.884683394,-1.879555934,0.7873293963
632,5.184683394,-1.879555934,0.7873293963,-5.184683394,-1.879555934,0.7873293963
633,5.494683394,-1.879555934,0.7873293963,-5.494683394,-1.879555934,0.7873293963
634,5.814683394,-1.879555934,0.7873293963,-5.814683394,-1.879555934,0.7873293963
635,6.144683394,-1.879555934,0.7873293963,-6.144683394,-1.879555934,0.7873293963
636,6.484683394,-1.879555934,0.7873293963,-6.484683394,-1.879555934,0.7873293963
637,6.834683394,-1.879555934,0.7873293963,-6.834683394,-1.879555934,0.7873293963
